t_s,e_div12_V,e_div3_V,i_ind_fig7_A,i_tot_fig7_A
0.03010,113.0,61.4,-514.1,4544.9
0.03015,113.0,61.4,-514.1,4544.9
0.03020,113.0,61.4,-514.1,4540.6
0.03025,113.0,61.4,-514.1,4536.3
0.03030,113.0,61.4,-485.6,4532.0
0.03035,113.0,61.4,-514.1,4527.7
0.03040,113.0,61.4,-485.6,4523.5
0.03045,113.0,61.4,-485.6,4519.2
0.03050,113.0,61.4,-525.2,4514.9
0.03055,113.0,61.4,-526.0,4510.6
0.03060,113.0,61.4,-513.8,4506.3
0.03065,113.0,61.4,-513.8,4502.0
0.03070,113.0,61.4,-526.0,4497.7
0.03075,113.0,61.4,-526.0,4493.5
0.03080,113.0,61.4,-513.8,4489.2
0.03085,113.0,61.4,-526.0,4484.9
0.03090,113.0,61.4,-513.8,4480.6
0.03095,113.0,61.4,-513.8,4476.3
0.03100,113.0,61.4,-513.8,4472.0
0.03105,113.0,61.4,-503.0,4467.8
0.03110,113.0,61.4,-503.0,4463.5
0.03115,113.0,61.4,-498.1,4459.2
0.03120,113.0,61.4,-503.0,4454.9
0.03125,113.0,61.4,-514.2,4450.6
0.03130,113.0,61.4,-500.3,4446.3
0.03135,113.0,61.4,-514.2,4446.3
0.03140,114.4,61.4,-532.7,4442.1
0.03145,117.2,61.4,-532.7,4432.7
0.03150,119.9,61.4,-532.7,4432.7
0.03155,120.9,61.4,-583.4,4422.8
0.03160,120.9,61.4,-583.4,4422.8
0.03165,120.9,61.4,-573.4,4431.5
0.03170,120.9,61.4,-583.4,4431.5
0.03175,120.9,61.4,-583.4,4432.7
0.03180,120.9,61.4,-573.4,4432.7
0.03185,120.9,61.4,-573.4,4447.2
0.03190,120.9,61.4,-557.8,4447.2
0.03195,120.9,61.4,-557.8,4442.0
0.03200,120.9,61.4,-542.1,4442.0
0.03205,120.9,61.4,-542.1,4447.2
0.03210,120.9,61.4,-557.8,4447.2
0.03215,120.9,61.4,-542.1,4453.8
0.03220,120.9,61.4,-542.1,4453.8
0.03225,120.9,61.4,-578.6,4451.2
0.03230,120.9,61.4,-578.6,4446.9
0.03235,120.9,61.4,-578.6,4446.9
0.03240,120.9,61.4,-578.6,4446.9
0.03245,120.9,61.4,-588.2,4446.9
0.03250,120.9,61.4,-588.2,4442.6
0.03255,120.9,61.4,-583.5,4438.3
0.03260,120.9,61.4,-619.1,4434.1
0.03265,120.9,61.4,-583.5,4429.8
0.03270,120.9,61.4,-583.5,4425.5
0.03275,120.9,61.4,-583.5,4421.2
0.03280,120.9,61.4,-583.5,4416.9
0.03285,120.9,61.4,-583.5,4412.6
0.03290,120.9,61.4,-552.9,4408.3
0.03295,120.9,61.4,-583.5,4404.1
0.03300,120.9,62.4,-555.8,4399.8
0.03305,120.9,63.8,-555.8,4395.5
0.03310,120.9,65.2,-593.4,4391.2
0.03315,120.9,65.4,-593.4,4386.9
0.03320,120.9,65.4,-593.4,4382.6
0.03325,120.9,65.4,-593.4,4378.4
0.03330,120.9,65.4,-595.1,4374.1
0.03335,120.9,65.4,-595.1,4369.8
0.03340,120.9,65.4,-593.4,4365.5
0.03345,120.9,65.4,-595.1,4361.2
0.03350,120.9,65.4,-595.1,4356.9
0.03355,120.9,65.6,-583.6,4352.6
0.03360,120.9,67.0,-583.6,4348.4
0.03365,120.9,68.4,-579.4,4348.4
0.03370,121.3,69.4,-579.4,4348.4
0.03375,122.6,69.4,-572.4,4348.4
0.03380,124.0,69.4,-572.4,4344.1
0.03385,124.9,69.4,-583.6,4335.2
0.03390,124.9,69.4,-567.7,4318.9
0.03395,124.9,69.4,-583.6,4318.9
0.03400,124.9,69.4,-611.3,4363.3
0.03405,124.9,69.4,-611.3,4363.3
0.03410,124.9,69.4,-611.3,4363.3
0.03415,124.9,69.4,-652.8,4352.2
0.03420,124.9,69.4,-654.7,4350.2
0.03425,124.9,69.4,-652.8,4352.2
0.03430,124.9,69.4,-654.7,4363.3
0.03435,124.9,69.4,-654.7,4390.3
0.03440,124.9,69.4,-652.8,4363.3
0.03445,124.9,69.4,-639.0,4352.2
0.03450,124.9,69.4,-630.3,4369.7
0.03455,124.9,69.4,-639.0,4369.7
0.03460,124.9,69.4,-630.3,4390.3
0.03465,124.9,69.4,-630.3,4402.0
0.03470,124.9,69.4,-639.0,4395.0
0.03475,124.9,69.4,-630.3,4390.3
0.03480,124.9,69.4,-630.3,4388.0
0.03485,124.9,69.4,-661.1,4388.0
0.03490,124.9,69.4,-670.1,4388.0
0.03495,124.9,69.4,-670.1,4388.0
0.03500,124.9,69.4,-661.1,4381.1
0.03505,124.9,69.4,-683.8,4374.1
0.03510,124.9,69.4,-683.8,4367.1
0.03515,124.9,69.4,-652.9,4360.2
0.03520,124.9,69.4,-686.5,4353.2
0.03525,124.9,69.4,-652.9,4346.3
0.03530,124.9,69.4,-641.8,4339.3
0.03535,124.9,69.4,-604.6,4332.3
0.03540,124.9,69.4,-641.8,4325.4
0.03545,124.9,69.4,-643.9,4318.4
0.03550,124.9,69.4,-643.9,4311.4
0.03555,124.9,69.4,-645.1,4304.5
0.03560,125.8,69.4,-645.1,4297.5
0.03565,127.2,69.4,-645.1,4290.6
0.03570,128.5,69.4,-645.1,4283.6
0.03575,128.8,69.4,-692.1,4276.6
0.03580,128.8,69.4,-692.1,4269.7
0.03585,128.8,69.4,-676.4,4263.2
0.03590,128.8,69.4,-692.1,4263.2
0.03595,128.8,69.4,-692.1,4263.2
0.03600,128.8,69.4,-676.4,4262.7
0.03605,130.2,69.4,-660.7,4261.8
0.03610,131.6,69.4,-660.7,4261.8
0.03615,132.8,69.4,-676.4,4263.2
0.03620,132.8,69.4,-660.7,4284.7
0.03625,132.8,69.4,-660.7,4284.7
0.03630,132.8,69.4,-699.9,4284.7
0.03635,132.8,69.4,-660.7,4261.8
0.03640,132.8,69.4,-699.9,4261.8
0.03645,132.8,69.4,-707.8,4305.0
0.03650,132.8,69.4,-713.5,4305.0
0.03655,132.8,69.4,-713.5,4305.0
0.03660,132.8,69.4,-713.5,4305.0
0.03665,132.8,69.4,-742.5,4305.0
0.03670,132.8,69.4,-713.5,4305.0
0.03675,132.8,69.4,-722.2,4305.0
0.03680,132.8,69.4,-736.0,4305.0
0.03685,132.8,69.4,-722.2,4305.0
0.03690,132.8,69.4,-711.1,4352.9
0.03695,132.8,69.4,-682.0,4352.9
0.03700,132.8,69.4,-711.1,4331.0
0.03705,132.8,69.4,-682.0,4331.0
0.03710,132.8,69.4,-682.0,4331.0
0.03715,132.8,69.4,-722.2,4348.2
0.03720,132.8,70.6,-722.5,4352.0
0.03725,132.8,71.9,-713.8,4352.0
0.03730,132.8,73.3,-713.8,4348.2
0.03735,132.8,73.3,-722.5,4345.0
0.03740,132.8,73.3,-722.5,4345.0
0.03745,132.8,73.3,-713.8,4345.0
0.03750,132.8,73.3,-722.5,4338.0
0.03755,132.8,73.3,-713.8,4331.1
0.03760,132.8,73.6,-700.0,4324.1
0.03765,132.8,75.0,-698.1,4317.1
0.03770,132.8,76.3,-698.1,4310.2
0.03775,132.8,77.3,-700.0,4303.2
0.03780,132.8,77.3,-698.1,4296.3
0.03785,132.8,77.3,-700.0,4289.3
0.03790,132.8,77.3,-729.7,4282.3
0.03795,132.8,77.3,-696.8,4275.4
0.03800,132.8,77.3,-729.7,4268.4
0.03805,132.8,75.9,-743.3,4261.4
0.03810,132.8,75.9,-782.7,4254.5
0.03815,132.8,75.9,-782.7,4247.5
0.03820,133.7,75.9,-795.4,4240.6
0.03825,135.0,75.9,-795.4,4233.6
0.03830,136.4,76.6,-782.7,4226.6
0.03835,136.8,77.3,-782.7,4219.7
0.03840,136.8,77.3,-782.7,4219.7
0.03845,136.8,77.3,-782.7,4219.7
0.03850,136.8,77.3,-773.4,4219.7
0.03855,136.8,77.3,-773.1,4219.7
0.03860,136.8,77.3,-773.1,4212.7
0.03865,136.8,77.3,-743.8,4205.7
0.03870,136.8,77.3,-743.8,4220.7
0.03875,136.8,77.3,-773.1,4233.9
0.03880,136.8,77.3,-799.9,4233.9
0.03885,136.8,77.3,-799.9,4253.8
0.03890,136.8,77.3,-773.1,4253.8
0.03895,136.8,77.3,-799.9,4253.8
0.03900,136.8,77.3,-799.9,4253.8
0.03905,136.8,77.3,-758.2,4253.8
0.03910,136.8,77.3,-758.2,4257.8
0.03915,136.8,77.3,-758.2,4257.8
0.03920,136.8,77.3,-758.2,4223.3
0.03925,136.8,77.3,-735.5,4223.3
0.03930,136.8,77.3,-758.2,4223.3
0.03935,136.8,77.3,-770.6,4223.3
0.03940,136.8,77.3,-758.5,4223.3
0.03945,136.8,77.3,-770.6,4261.3
0.03950,137.6,77.3,-784.2,4261.3
0.03955,139.0,77.3,-826.4,4253.8
0.03960,140.3,77.3,-784.2,4253.8
0.03965,140.7,77.3,-826.4,4253.8
0.03970,140.7,77.3,-826.4,4253.8
0.03975,140.7,77.3,-810.7,4246.3
0.03980,140.7,77.3,-810.7,4238.8
0.03985,140.7,77.3,-810.7,4231.3
0.03990,140.7,77.3,-810.7,4223.8
0.03995,140.7,77.3,-805.5,4216.3
0.04000,140.7,77.3,-805.5,4208.8
0.04005,140.7,77.3,-810.7,4201.3
0.04010,140.7,77.3,-805.5,4193.8
0.04015,140.7,77.3,-805.5,4186.3
0.04020,140.9,77.3,-836.6,4178.8
0.04025,142.3,77.3,-842.3,4171.3
0.04030,143.7,77.3,-842.3,4163.8
0.04035,144.7,77.3,-836.6,4156.3
0.04040,144.7,77.3,-856.0,4148.8
0.04045,144.7,77.3,-856.0,4141.3
0.04050,144.7,77.3,-816.4,4133.8
0.04055,144.7,77.3,-816.4,4126.3
0.04060,144.7,77.3,-816.4,4118.8
0.04065,144.7,77.3,-811.5,4118.8
0.04070,144.7,77.3,-785.7,4118.8
0.04075,144.7,77.3,-811.5,4118.8
0.04080,144.7,77.3,-811.5,4111.3
0.04085,144.7,77.3,-811.5,4111.3
0.04090,144.7,77.3,-820.2,4120.2
0.04095,144.7,77.3,-825.1,4120.2
0.04100,144.7,77.3,-863.8,4120.4
0.04105,144.7,77.3,-825.1,4125.5
0.04110,144.7,78.4,-863.8,4137.3
0.04115,144.7,79.8,-863.8,4141.2
0.04120,144.7,81.1,-848.1,4141.2
0.04125,144.7,81.3,-848.1,4153.4
0.04130,144.7,81.3,-863.8,4153.4
0.04135,144.7,81.3,-863.8,4141.2
0.04140,144.7,81.3,-848.1,4153.4
0.04145,144.7,81.3,-848.1,4153.4
0.04150,144.7,81.4,-867.3,4122.8
0.04155,144.7,82.8,-848.1,4110.6
0.04160,144.7,84.2,-867.3,4110.6
0.04165,144.7,85.2,-883.2,4122.8
0.04170,144.7,85.2,-896.9,4122.8
0.04175,144.7,85.2,-896.9,4164.7
0.04180,144.7,85.2,-896.9,4170.1
0.04185,144.7,85.2,-900.1,4170.1
0.04190,144.7,85.2,-896.9,4179.1
0.04195,144.7,85.2,-874.6,4186.1
0.04200,144.7,85.2,-874.6,4197.1
0.04205,144.7,85.2,-874.6,4197.1
0.04210,144.7,85.2,-868.0,4190.4
0.04215,144.7,85.2,-866.3,4190.4
0.04220,144.7,85.2,-868.0,4190.4
0.04225,145.6,85.2,-868.0,4190.4
0.04230,147.0,85.2,-868.0,4182.9
0.04235,148.3,85.2,-868.0,4175.4
0.04240,148.7,85.2,-916.8,4167.9
0.04245,148.7,85.2,-916.8,4160.4
0.04250,148.7,85.2,-901.1,4152.9
0.04255,148.7,85.2,-901.1,4145.4
0.04260,148.7,85.2,-913.3,4137.9
0.04265,148.7,85.2,-913.3,4130.4
0.04270,148.7,85.2,-901.1,4122.9
0.04275,148.7,85.2,-901.1,4115.4
0.04280,148.7,85.2,-913.3,4107.9
0.04285,148.7,85.2,-901.1,4100.4
0.04290,148.7,85.2,-913.3,4092.9
0.04295,148.7,85.2,-935.2,4085.4
0.04300,148.7,85.2,-945.6,4077.9
0.04305,148.7,85.2,-945.6,4070.4
0.04310,148.7,85.2,-945.6,4062.9
0.04315,148.7,85.2,-948.9,4055.4
0.04320,148.7,85.2,-948.9,4055.4
0.04325,149.2,85.2,-921.7,4055.4
0.04330,150.6,85.2,-921.7,4055.4
0.04335,152.0,85.2,-921.7,4047.9
0.04340,152.6,85.2,-904.4,4047.9
0.04345,152.6,85.2,-894.8,4075.8
0.04350,152.6,85.2,-904.4,4075.8
0.04355,152.6,85.2,-904.4,4075.8
0.04360,152.6,85.2,-904.4,4075.8
0.04365,152.6,85.2,-918.1,4075.8
0.04370,152.6,85.2,-928.1,4075.8
0.04375,152.6,85.2,-954.2,4061.2
0.04380,152.6,85.2,-928.1,4061.2
0.04385,152.6,85.2,-928.1,4035.1
0.04390,152.6,85.2,-954.2,4035.1
0.04395,152.6,85.2,-954.2,4055.5
0.04400,152.6,85.2,-954.2,4055.5
0.04405,152.6,85.2,-959.4,4061.2
0.04410,152.7,85.2,-959.4,4061.2
0.04415,154.1,85.2,-954.2,4061.2
0.04420,155.5,85.2,-959.4,4082.1
0.04425,156.6,85.2,-987.3,4094.3
0.04430,156.6,85.2,-991.2,4094.3
0.04435,156.6,85.2,-991.2,4094.3
0.04440,156.6,85.2,-991.2,4088.4
0.04445,156.6,85.2,-1000.9,4088.4
0.04450,156.6,85.2,-1000.9,4088.4
0.04455,156.6,85.8,-968.8,4080.9
0.04460,156.6,87.1,-968.8,4073.4
0.04465,156.6,88.5,-968.8,4065.9
0.04470,156.6,89.2,-956.4,4058.4
0.04475,156.6,89.2,-940.4,4050.9
0.04480,156.6,89.2,-956.4,4043.4
0.04485,156.6,89.2,-956.4,4035.9
0.04490,156.6,89.2,-956.4,4028.4
0.04495,156.6,89.2,-970.1,4020.9
0.04500,156.6,90.2,-974.1,4013.4
0.04505,156.6,91.6,-1007.2,4005.9
0.04510,156.6,92.9,-974.1,3998.4
0.04515,156.6,93.2,-974.1,3990.9
0.04520,156.6,93.2,-1005.5,3983.4
0.04525,156.6,93.2,-1005.5,3975.9
0.04530,156.6,93.2,-1005.5,3968.4
0.04535,156.6,93.2,-1007.2,3960.9
0.04540,156.6,93.2,-1007.2,3953.4
0.04545,156.6,93.2,-1005.5,3945.9
0.04550,156.6,93.2,-1005.5,3945.9
0.04555,156.6,93.2,-1036.8,3945.9
0.04560,156.6,93.2,-1039.3,3945.9
0.04565,156.6,93.2,-1039.3,3938.4
0.04570,156.6,93.2,-1036.8,3938.4
0.04575,156.6,93.2,-1052.9,3974.3
0.04580,156.6,93.2,-1052.9,3974.3
0.04585,157.1,93.2,-1015.9,3974.3
0.04590,158.5,93.2,-1015.9,4020.0
0.04595,159.8,93.2,-1015.9,3974.3
0.04600,161.2,93.2,-1015.9,3973.5
0.04605,162.6,93.2,-1004.5,3973.5
0.04610,164.0,93.2,-1015.9,3973.5
0.04615,164.5,93.2,-1023.0,3971.7
0.04620,164.5,93.2,-1023.0,3929.0
0.04625,164.5,93.2,-1023.0,3971.7
0.04630,164.5,93.2,-1075.9,3929.0
0.04635,164.5,93.2,-1075.9,3929.0
0.04640,164.5,93.2,-1060.3,3944.7
0.04645,164.5,93.2,-1060.3,3944.7
0.04650,164.5,93.2,-1060.3,3944.7
0.04655,164.5,93.2,-1060.3,3998.2
0.04660,164.5,93.2,-1051.6,3998.2
0.04665,164.5,93.2,-1051.6,3998.2
0.04670,164.5,93.2,-1060.3,3990.2
0.04675,164.5,93.2,-1051.6,3990.2
0.04680,164.5,93.2,-1051.6,3990.2
0.04685,164.5,93.2,-1082.3,3982.1
0.04690,164.5,93.2,-1091.3,3974.1
0.04695,164.5,93.2,-1091.3,3966.1
0.04700,164.5,93.2,-1082.3,3958.0
0.04705,164.5,93.2,-1082.3,3950.0
0.04710,164.5,93.2,-1105.0,3942.0
0.04715,164.5,93.2,-1071.6,3933.9
0.04720,164.5,93.2,-1071.6,3925.9
0.04725,164.5,93.2,-1071.6,3917.9
0.04730,164.5,93.2,-1071.6,3909.9
0.04735,164.5,93.2,-1050.6,3901.8
0.04740,164.5,93.2,-1071.6,3893.8
0.04745,164.5,93.2,-1085.3,3885.8
0.04750,164.5,93.2,-1129.0,3877.7
0.04755,164.5,93.2,-1085.3,3869.7
0.04760,165.4,93.2,-1085.3,3861.7
0.04765,166.8,93.2,-1085.3,3853.6
0.04770,168.2,93.2,-1085.3,3845.6
0.04775,169.6,93.2,-1081.9,3845.6
0.04780,170.9,93.2,-1110.0,3845.6
0.04785,172.3,93.2,-1110.0,3837.7
0.04790,172.4,94.4,-1081.9,3837.6
0.04795,172.4,95.8,-1081.9,3837.6
0.04800,172.4,97.1,-1110.0,3837.7
0.04805,172.4,97.1,-1138.1,3853.0
0.04810,172.4,97.1,-1138.1,3853.0
0.04815,172.4,97.3,-1110.0,3859.1
0.04820,172.4,98.6,-1110.0,3870.2
0.04825,172.4,100.0,-1138.1,3859.1
0.04830,172.4,101.1,-1134.8,3859.1
0.04835,172.4,101.1,-1134.8,3898.2
0.04840,172.4,101.1,-1134.8,3859.1
0.04845,172.4,101.1,-1134.8,3856.5
0.04850,172.4,101.1,-1091.1,3856.5
0.04855,172.4,101.1,-1134.8,3856.5
0.04860,172.4,101.1,-1148.4,3856.1
0.04865,172.4,101.1,-1169.4,3816.4
0.04870,172.4,101.1,-1148.4,3856.1
0.04875,172.4,101.1,-1148.4,3856.5
0.04880,172.4,101.1,-1148.4,3856.5
0.04885,172.4,101.1,-1148.4,3900.2
0.04890,172.4,101.1,-1115.1,3908.0
0.04895,172.4,101.1,-1137.7,3908.0
0.04900,172.4,101.1,-1137.7,3921.8
0.04905,172.4,101.1,-1128.7,3922.8
0.04910,172.4,101.1,-1128.7,3922.8
0.04915,172.4,101.1,-1137.7,3921.8
0.04920,172.4,101.1,-1168.5,3911.2
0.04925,172.4,101.1,-1168.5,3911.2
0.04930,172.4,101.1,-1159.8,3911.2
0.04935,173.8,101.1,-1159.8,3899.5
0.04940,175.2,101.1,-1168.5,3887.9
0.04945,176.5,101.1,-1168.5,3876.3
0.04950,177.9,101.1,-1168.5,3864.6
0.04955,179.3,101.1,-1197.9,3853.0
0.04960,180.4,101.1,-1197.9,3841.4
0.04965,180.4,101.1,-1159.8,3829.8
0.04970,180.4,101.1,-1197.9,3818.1
0.04975,180.4,101.1,-1199.8,3806.5
0.04980,180.4,101.1,-1211.6,3794.9
0.04985,180.4,101.1,-1211.6,3783.2
0.04990,180.4,101.1,-1211.6,3771.6
0.04995,180.4,101.1,-1211.6,3760.0
0.05000,180.4,101.1,-1211.6,3748.3
0.05005,180.4,101.1,-1178.2,3737.0
0.05010,180.4,101.1,-1178.2,3737.0
0.05015,180.4,101.1,-1178.2,3737.0
0.05020,180.4,101.1,-1178.2,3736.7
0.05025,180.4,101.1,-1178.2,3736.7
0.05030,180.4,101.1,-1191.9,3737.0
0.05035,180.4,101.1,-1198.9,3738.8
0.05040,180.4,101.1,-1228.5,3754.1
0.05045,180.4,101.1,-1198.9,3754.1
0.05050,180.4,101.1,-1198.9,3760.8
0.05055,180.4,101.1,-1228.5,3761.1
0.05060,180.4,101.1,-1228.5,3761.1
0.05065,180.4,101.1,-1228.5,3790.4
0.05070,180.4,101.1,-1230.2,3790.4
0.05075,180.4,101.1,-1230.2,3761.1
0.05080,180.4,101.1,-1228.5,3734.3
0.05085,180.4,101.1,-1230.2,3734.3
0.05090,180.4,101.3,-1261.0,3761.1
0.05095,180.4,102.7,-1261.8,3734.3
0.05100,180.4,104.1,-1261.8,3734.3
0.05105,181.1,105.1,-1261.8,3776.0
0.05110,183.9,105.1,-1261.8,3776.0
0.05115,186.6,105.1,-1274.7,3787.7
0.05120,188.3,105.6,-1241.3,3796.3
0.05125,188.3,107.0,-1241.3,3797.1
0.05130,188.3,108.3,-1241.3,3797.1
0.05135,188.3,109.0,-1241.3,3797.1
0.05140,188.3,109.0,-1229.3,3797.1
0.05145,188.3,109.0,-1241.3,3796.3
0.05150,188.3,109.0,-1243.9,3791.6
0.05155,188.3,109.0,-1244.9,3787.7
0.05160,188.3,109.0,-1244.9,3781.1
0.05165,188.3,109.0,-1244.9,3770.7
0.05170,188.3,109.0,-1255.0,3760.3
0.05175,188.3,109.0,-1255.0,3749.9
0.05180,188.3,109.0,-1246.4,3739.5
0.05185,188.3,109.0,-1271.5,3729.1
0.05190,188.3,109.0,-1271.5,3718.7
0.05195,188.3,109.0,-1301.1,3708.3
0.05200,188.3,109.0,-1301.1,3697.9
0.05205,188.3,109.0,-1274.9,3687.5
0.05210,188.3,109.0,-1274.9,3677.1
0.05215,188.3,109.0,-1301.1,3666.7
0.05220,188.3,109.0,-1301.1,3656.3
0.05225,188.3,109.0,-1301.1,3645.9
0.05230,188.3,109.0,-1315.6,3635.5
0.05235,188.3,109.0,-1315.6,3625.1
0.05240,188.3,109.0,-1274.9,3625.1
0.05245,188.3,109.0,-1315.6,3625.1
0.05250,188.3,109.0,-1329.3,3621.0
0.05255,188.3,109.0,-1332.4,3621.0
0.05260,188.3,109.0,-1329.3,3621.0
0.05265,189.6,109.0,-1329.3,3623.4
0.05270,192.3,109.0,-1329.3,3637.0
0.05275,195.1,109.0,-1329.3,3637.0
0.05280,196.2,109.0,-1295.9,3638.1
0.05285,196.2,109.0,-1299.2,3684.3
0.05290,196.2,109.0,-1299.2,3684.3
0.05295,196.2,109.0,-1299.2,3689.2
0.05300,196.2,109.0,-1299.2,3689.2
0.05305,196.2,109.0,-1309.6,3684.3
0.05310,196.2,109.0,-1309.6,3684.3
0.05315,196.2,109.0,-1331.5,3673.5
0.05320,196.2,109.0,-1331.5,3673.5
0.05325,196.2,109.0,-1331.5,3645.2
0.05330,196.2,109.0,-1347.1,3645.2
0.05335,196.2,109.0,-1347.1,3667.1
0.05340,196.2,109.0,-1347.1,3667.1
0.05345,196.2,109.0,-1377.7,3662.5
0.05350,196.2,109.0,-1377.7,3667.1
0.05355,196.2,109.0,-1389.9,3667.1
0.05360,196.2,109.0,-1389.9,3675.4
0.05365,196.2,109.0,-1377.7,3683.6
0.05370,196.2,109.0,-1377.7,3683.6
0.05375,196.2,109.0,-1403.3,3683.6
0.05380,196.2,109.5,-1370.2,3675.4
0.05385,196.2,110.9,-1370.2,3673.8
0.05390,196.2,112.2,-1370.2,3673.8
0.05395,196.2,113.0,-1370.2,3664.0
0.05400,196.2,113.0,-1346.2,3654.3
0.05405,196.2,113.0,-1370.2,3644.5
0.05410,197.0,113.7,-1372.7,3634.7
0.05415,198.4,115.1,-1372.7,3624.9
0.05420,199.7,116.5,-1372.7,3615.1
0.05425,201.1,116.9,-1372.7,3605.3
0.05430,202.5,116.9,-1383.8,3595.5
0.05435,203.8,116.9,-1383.8,3585.7
0.05440,204.2,116.9,-1375.3,3575.9
0.05445,204.2,116.9,-1387.4,3566.1
0.05450,204.2,116.9,-1387.4,3556.3
0.05455,204.2,116.9,-1418.0,3546.5
0.05460,204.2,116.9,-1418.0,3536.7
0.05465,204.2,116.9,-1405.8,3526.9
0.05470,204.2,116.9,-1405.8,3517.2
0.05475,204.2,116.9,-1418.0,3517.2
0.05480,204.2,116.9,-1418.0,3516.5
0.05485,204.2,116.9,-1418.0,3507.9
0.05490,204.2,116.9,-1444.4,3507.9
0.05495,204.2,116.9,-1444.4,3507.9
0.05500,204.2,116.9,-1405.8,3516.5
0.05505,204.2,116.9,-1444.4,3516.5
0.05510,204.2,116.9,-1447.0,3518.9
0.05515,204.2,116.9,-1447.0,3558.0
0.05520,204.2,116.9,-1447.0,3558.0
0.05525,204.2,116.9,-1447.0,3558.0
0.05530,204.2,116.9,-1447.0,3605.7
0.05535,204.2,116.9,-1447.0,3558.0
0.05540,204.2,116.9,-1447.0,3557.9
0.05545,204.2,116.9,-1447.0,3557.9
0.05550,204.2,116.9,-1447.0,3557.9
0.05555,205.0,116.9,-1438.4,3555.4
0.05560,206.4,116.9,-1448.4,3514.8
0.05565,207.8,116.9,-1448.4,3555.4
0.05570,209.2,116.9,-1448.4,3555.4
0.05575,210.5,116.9,-1449.5,3549.2
0.05580,211.9,116.9,-1449.5,3555.4
0.05585,212.1,116.9,-1448.4,3556.3
0.05590,212.1,116.9,-1475.7,3556.3
0.05595,212.1,116.9,-1475.7,3562.3
0.05600,212.1,116.9,-1475.7,3562.3
0.05605,212.1,116.9,-1493.6,3562.3
0.05610,212.1,116.9,-1493.6,3556.3
0.05615,212.1,116.9,-1493.6,3552.6
0.05620,212.1,116.9,-1520.2,3552.6
0.05625,212.1,116.9,-1510.1,3542.8
0.05630,212.1,116.9,-1510.1,3533.0
0.05635,212.1,116.9,-1520.2,3523.2
0.05640,212.1,117.3,-1520.2,3513.4
0.05645,212.1,118.7,-1520.2,3503.6
0.05650,212.1,120.1,-1521.2,3493.8
0.05655,212.1,120.9,-1512.7,3484.0
0.05660,212.1,120.9,-1512.7,3474.2
0.05665,212.1,120.9,-1512.7,3464.4
0.05670,212.1,121.6,-1512.7,3454.6
0.05675,212.1,123.0,-1512.7,3444.8
0.05680,212.1,124.3,-1512.7,3435.0
0.05685,212.1,124.9,-1512.7,3425.2
0.05690,212.1,124.9,-1515.2,3415.5
0.05695,212.1,124.9,-1515.2,3405.7
0.05700,213.1,124.9,-1515.2,3395.9
0.05705,214.5,124.9,-1519.2,3395.9
0.05710,215.8,124.9,-1519.2,3390.3
0.05715,217.2,124.9,-1519.2,3386.1
0.05720,218.6,124.9,-1534.9,3386.1
0.05725,218.6,124.9,-1534.9,3386.1
0.05730,218.6,124.9,-1534.9,3390.3
0.05735,218.6,124.9,-1564.0,3398.9
0.05740,218.6,124.9,-1564.0,3406.9
0.05745,216.0,125.9,-1564.0,3413.9
0.05750,216.0,125.9,-1581.9,3413.9
0.05755,216.0,125.9,-1581.9,3418.0
0.05760,216.0,125.9,-1598.0,3456.9
0.05765,216.0,125.9,-1598.0,3418.0
0.05770,220.0,124.9,-1581.9,3415.7
0.05775,220.0,124.9,-1581.9,3415.7
0.05780,220.0,124.9,-1598.0,3415.7
0.05785,220.0,124.9,-1589.5,3415.7
0.05790,220.0,124.9,-1589.5,3398.3
0.05795,220.0,124.9,-1589.5,3415.7
0.05800,220.0,124.9,-1578.3,3415.7
0.05805,220.0,124.9,-1549.6,3415.7
0.05810,220.0,124.9,-1578.3,3433.2
0.05815,220.0,124.9,-1578.3,3434.0
0.05820,220.0,124.9,-1578.3,3434.0
0.05825,220.0,124.9,-1578.3,3446.0
0.05830,220.0,124.9,-1578.3,3446.0
0.05835,220.0,124.9,-1580.9,3446.0
0.05840,220.0,124.9,-1580.9,3442.5
0.05845,222.2,124.9,-1580.9,3434.0
0.05850,225.0,124.9,-1605.7,3433.2
0.05855,227.7,124.9,-1605.7,3432.1
0.05860,227.9,124.9,-1605.7,3421.7
0.05865,227.9,124.9,-1621.4,3411.3
0.05870,227.9,124.9,-1621.4,3400.9
0.05875,227.9,124.9,-1621.4,3390.5
0.05880,227.9,124.9,-1652.2,3380.1
0.05885,227.9,124.9,-1652.2,3369.7
0.05890,227.9,124.9,-1652.2,3359.3
0.05895,227.9,124.9,-1661.2,3348.9
0.05900,227.9,125.2,-1652.6,3338.5
0.05905,227.9,126.6,-1652.6,3328.1
0.05910,227.9,127.9,-1663.7,3317.7
0.05915,227.9,129.3,-1663.7,3307.3
0.05920,227.9,130.7,-1663.7,3296.9
0.05925,227.9,132.1,-1663.7,3286.5
0.05930,227.9,132.8,-1655.1,3276.1
0.05935,227.9,132.8,-1655.1,3272.7
0.05940,227.9,132.8,-1655.1,3265.7
0.05945,227.9,132.8,-1655.1,3264.2
0.05950,227.9,132.8,-1655.1,3264.2
0.05955,227.9,132.8,-1655.1,3264.2
0.05960,227.9,132.8,-1655.1,3264.2
0.05965,227.9,132.8,-1657.7,3272.7
0.05970,227.9,132.8,-1657.7,3272.7
0.05975,229.0,132.8,-1657.7,3281.3
